Date,Quantity,UnitPrice,ItemsInCart,ReferralSource,TotalPrice,CouponUsed,PricePerItem,OrderMonth,OrderYear,AverageCartValue,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,CouponCode_SAVE10,CouponCode_WINTER15
2023-06-21,5,260.93,9,0,1304.65,1,260.93,6,2023,144.96,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
2023-12-08,2,253.68,6,4,507.36,1,253.68,12,2023,84.56,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2025-06-19,4,699.88,5,4,2799.52,1,699.88,6,2025,559.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2023-01-11,5,319.97,7,2,1599.85,1,319.97,1,2023,228.55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2025-06-09,4,246.91,8,4,987.64,1,246.91,6,2025,123.46,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2023-03-02,3,392.85,6,2,1178.55,1,392.85,3,2023,196.42,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2024-05-27,5,420.98,7,1,2104.9,1,420.98,5,2024,300.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2024-03-20,2,73.26,4,1,146.52,1,73.26,3,2024,36.63,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2023-01-13,3,410.88,8,3,1232.64,1,410.88,1,2023,154.08,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-09-02,2,176.46,2,0,352.92,1,176.46,9,2023,176.46,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2023-03-31,3,659.57,6,0,1978.71,1,659.57,3,2023,329.78,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2024-12-03,2,478.36,3,2,956.72,1,478.36,12,2024,318.91,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2024-12-03,4,30.05,6,1,120.2,1,30.05,12,2024,20.03,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2025-04-26,4,300.56,9,1,1202.24,1,300.56,4,2025,133.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-04,5,226.45,6,0,1132.25,1,226.45,2,2024,188.71,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2024-01-26,2,349.4,2,3,698.8,1,349.4,1,2024,349.4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
2023-12-29,5,268.78,7,0,1343.9,1,268.78,12,2023,191.99,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2024-08-25,2,680.85,6,4,1361.7,1,680.85,8,2024,226.95,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2023-07-08,3,182.48,3,3,547.44,1,182.48,7,2023,182.48,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-04-06,1,277.09,2,4,277.09,1,277.09,4,2024,138.54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2024-04-22,2,26.5,3,3,53.0,1,26.5,4,2024,17.67,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
2023-10-23,3,315.27,4,0,945.81,1,315.27,10,2023,236.45,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2025-02-24,3,450.98,8,4,1352.94,1,450.98,2,2025,169.12,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2024-09-23,5,233.67,10,4,1168.35,1,233.67,9,2024,116.84,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-01-29,3,367.75,7,1,1103.25,1,367.75,1,2024,157.61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-05-17,1,23.53,2,3,23.53,1,23.53,5,2025,11.76,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2023-05-01,1,677.48,1,1,677.48,1,677.48,5,2023,677.48,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
2024-05-21,4,554.83,6,2,2219.32,1,554.83,5,2024,369.89,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-02-17,4,440.31,6,3,1761.24,1,440.31,2,2023,293.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-01,1,87.06,4,0,87.06,1,87.06,3,2025,21.76,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2023-10-02,4,245.28,6,0,981.12,1,245.28,10,2023,163.52,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2023-02-28,5,664.51,8,0,3322.55,1,664.51,2,2023,415.32,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
2023-04-20,1,618.68,6,4,618.68,1,618.68,4,2023,103.11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2024-12-24,1,370.85,2,4,370.85,1,370.85,12,2024,185.42,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2024-06-16,4,517.98,8,1,2071.92,1,517.98,6,2024,258.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-12,4,506.11,5,4,2024.44,1,506.11,11,2023,404.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-31,3,413.83,8,1,1241.49,1,413.83,5,2024,155.19,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
2023-12-13,1,249.81,1,2,249.81,1,249.81,12,2023,249.81,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2025-03-15,3,362.53,5,1,1087.59,1,362.53,3,2025,217.52,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2025-06-28,2,299.23,2,3,598.46,1,299.23,6,2025,299.23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023-11-15,1,536.07,5,2,536.07,1,536.07,11,2023,107.21,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2023-02-11,4,558.9,9,2,2235.6,1,558.9,2,2023,248.4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
2024-12-09,2,409.75,2,1,819.5,1,409.75,12,2024,409.75,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
2025-01-11,2,179.96,5,3,359.92,1,179.96,1,2025,71.98,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2025-06-22,1,38.49,4,4,38.49,1,38.49,6,2025,9.62,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2024-09-20,5,316.4,7,0,1582.0,1,316.4,9,2024,226.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-10-07,3,547.15,4,3,1641.45,1,547.15,10,2024,410.36,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
2023-06-23,4,540.34,6,4,2161.36,1,540.34,6,2023,360.23,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2024-09-09,4,73.65,9,2,294.6,1,73.65,9,2024,32.73,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-18,5,391.86,6,3,1959.3,1,391.86,7,2024,326.55,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2023-08-20,5,69.7,9,3,348.5,1,69.7,8,2023,38.72,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2025-03-05,5,26.43,5,1,132.15,1,26.43,3,2025,26.43,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2023-09-11,1,531.74,1,2,531.74,1,531.74,9,2023,531.74,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
2024-09-15,2,496.62,2,3,993.24,1,496.62,9,2024,496.62,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2023-11-29,1,660.66,3,3,660.66,1,660.66,11,2023,220.22,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2023-10-23,4,274.82,9,0,1099.28,1,274.82,10,2023,122.14,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2024-06-14,2,486.35,6,4,972.7,1,486.35,6,2024,162.12,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2024-09-24,3,428.88,3,1,1286.64,1,428.88,9,2024,428.88,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2023-09-08,2,412.14,2,3,824.28,1,412.14,9,2023,412.14,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2024-09-22,1,265.64,3,3,265.64,1,265.64,9,2024,88.55,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2024-05-07,2,273.43,7,4,546.86,1,273.43,5,2024,78.12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2025-01-29,5,131.7,8,2,658.5,1,131.7,1,2025,82.31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-08-23,5,85.52,5,1,427.6,1,85.52,8,2023,85.52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-19,2,320.68,5,4,641.36,1,320.68,6,2024,128.27,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2025-02-12,4,198.81,9,4,795.24,1,198.81,2,2025,88.36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-30,5,666.8,7,4,3330.4075,1,666.08,10,2023,475.77,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2023-12-20,1,355.09,5,3,355.09,1,355.09,12,2023,71.02,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-06-06,2,316.2,2,3,632.4,1,316.2,6,2023,316.2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2024-08-03,1,133.39,2,4,133.39,1,133.39,8,2024,66.69,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2023-02-25,1,454.23,3,1,454.23,1,454.23,2,2023,151.41,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-09-06,4,491.29,6,0,1965.16,1,491.29,9,2024,327.53,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2025-06-24,2,255.14,2,2,510.28,1,255.14,6,2025,255.14,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-26,1,392.61,4,4,392.61,1,392.61,2,2023,98.15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2024-10-11,4,362.06,4,1,1448.24,1,362.06,10,2024,362.06,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2024-05-10,1,222.73,4,2,222.73,1,222.73,5,2024,55.68,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2024-08-31,2,552.63,7,3,1105.26,1,552.63,8,2024,157.89,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2023-05-08,4,686.61,6,4,2746.44,1,686.61,5,2023,457.74,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-03-07,3,305.16,8,4,915.48,1,305.16,3,2025,114.44,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023-03-18,1,41.09,4,0,41.09,1,41.09,3,2023,10.27,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2024-06-20,5,634.0,8,0,3170.0,1,634.0,6,2024,396.25,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2023-01-20,5,464.74,7,4,2323.7,1,464.74,1,2023,331.96,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2023-04-21,4,425.6,5,2,1702.4,1,425.6,4,2023,340.48,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2023-10-06,3,573.22,5,0,1719.66,1,573.22,10,2023,343.93,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2024-07-09,1,123.28,3,0,123.28,1,123.28,7,2024,41.09,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2023-01-08,1,70.82,1,3,70.82,1,70.82,1,2023,70.82,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2023-05-21,2,646.69,7,3,1293.38,1,646.69,5,2023,184.77,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
2023-12-23,2,513.42,5,3,1026.84,1,513.42,12,2023,205.37,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2025-03-23,4,693.07,8,3,2772.28,1,693.07,3,2025,346.54,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2023-11-30,3,491.43,6,3,1474.29,1,491.43,11,2023,245.72,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2025-03-15,2,599.74,2,3,1199.48,1,599.74,3,2025,599.74,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2023-02-25,2,650.25,6,3,1300.5,1,650.25,2,2023,216.75,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-10-08,3,209.48,4,0,628.44,1,209.48,10,2024,157.11,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2023-08-21,5,209.2,6,0,1046.0,1,209.2,8,2023,174.33,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2023-06-09,4,197.36,9,3,789.44,1,197.36,6,2023,87.72,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2023-06-28,4,648.91,6,3,2595.64,1,648.91,6,2023,432.61,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
2024-04-23,2,441.54,2,0,883.08,1,441.54,4,2024,441.54,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2025-05-03,2,464.92,2,1,929.84,1,464.92,5,2025,464.92,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2024-12-26,5,506.45,7,2,2532.25,1,506.45,12,2024,361.75,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
2023-06-17,4,255.86,7,0,1023.44,1,255.86,6,2023,146.21,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2024-09-19,2,125.23,3,0,250.46,1,125.23,9,2024,83.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-17,5,38.11,6,3,190.55,1,38.11,8,2023,31.76,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2025-06-08,3,161.97,4,0,485.91,1,161.97,6,2025,121.48,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-06-03,4,347.17,8,3,1388.68,1,347.17,6,2024,173.58,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2023-04-24,4,276.32,5,2,1105.28,1,276.32,4,2023,221.06,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2024-07-25,4,314.76,8,3,1259.04,1,314.76,7,2024,157.38,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2024-01-08,3,475.69,3,2,1427.07,1,475.69,1,2024,475.69,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2023-03-12,1,372.8,6,1,372.8,1,372.8,3,2023,62.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-06-30,2,63.21,4,2,126.42,1,63.21,6,2025,31.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2023-03-20,1,634.94,5,3,634.94,1,634.94,3,2023,126.99,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-04-08,4,77.47,7,3,309.88,1,77.47,4,2024,44.27,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2024-02-25,3,84.31,3,0,252.93,1,84.31,2,2024,84.31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2023-05-06,4,234.45,9,3,937.8,1,234.45,5,2023,104.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-10-13,1,356.81,1,3,356.81,1,356.81,10,2023,356.81,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2023-03-19,4,209.99,8,2,839.96,1,209.99,3,2023,105.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-03-16,3,659.88,3,2,1979.64,1,659.88,3,2023,659.88,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2025-06-20,2,336.32,3,2,672.64,1,336.32,6,2025,224.21,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2023-10-14,2,531.49,7,1,1062.98,1,531.49,10,2023,151.85,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2024-05-20,3,588.44,8,2,1765.32,1,588.44,5,2024,220.66,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2024-05-24,3,251.48,4,0,754.44,1,251.48,5,2024,188.61,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2024-11-24,1,684.65,1,0,684.65,1,684.65,11,2024,684.65,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2025-05-10,1,195.86,3,1,195.86,1,195.86,5,2025,65.29,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2023-05-28,3,50.34,3,3,151.02,1,50.34,5,2023,50.34,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2023-06-07,5,678.19,8,1,3330.4075,1,666.08,6,2023,416.3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2023-04-14,3,554.25,6,4,1662.75,1,554.25,4,2023,277.12,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
2023-05-09,4,576.87,5,3,2307.48,1,576.87,5,2023,461.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2023-10-16,4,408.36,4,4,1633.44,1,408.36,10,2023,408.36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-22,5,190.11,7,2,950.55,1,190.11,7,2024,135.79,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2025-03-15,3,602.75,6,0,1808.25,1,602.75,3,2025,301.38,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
2023-08-17,3,646.79,5,2,1940.37,1,646.79,8,2023,388.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-06-11,4,418.71,8,3,1674.84,1,418.71,6,2023,209.36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-02-16,2,323.45,5,3,646.9,1,323.45,2,2025,129.38,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2024-07-18,1,694.5,3,1,694.5,1,694.5,7,2024,231.5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2024-12-02,2,337.32,4,0,674.64,1,337.32,12,2024,168.66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2024-04-09,2,467.91,5,1,935.82,1,467.91,4,2024,187.16,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
2024-06-08,4,38.28,4,1,153.12,1,38.28,6,2024,38.28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2023-12-28,2,73.41,2,2,146.82,1,73.41,12,2023,73.41,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
2023-09-24,3,668.33,4,1,2004.99,1,668.33,9,2023,501.25,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2024-07-29,4,410.21,5,3,1640.84,1,410.21,7,2024,328.17,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2023-12-18,4,294.41,4,3,1177.64,1,294.41,12,2023,294.41,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2025-03-01,3,501.82,4,0,1505.46,1,501.82,3,2025,376.36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-24,2,552.83,3,4,1105.66,1,552.83,6,2024,368.55,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2025-02-16,3,498.66,6,0,1495.98,1,498.66,2,2025,249.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-23,4,695.1,8,0,2780.4,1,695.1,8,2024,347.55,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2023-04-03,1,381.61,5,0,381.61,1,381.61,4,2023,76.32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2023-02-16,5,507.94,9,1,2539.7,1,507.94,2,2023,282.19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-05-12,3,571.53,6,1,1714.59,1,571.53,5,2025,285.76,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2024-10-03,5,421.44,5,3,2107.2,1,421.44,10,2024,421.44,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2025-01-02,2,588.3,2,0,1176.6,1,588.3,1,2025,588.3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2024-06-25,1,355.15,2,0,355.15,1,355.15,6,2024,177.58,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2024-07-25,2,695.29,6,3,1390.58,1,695.29,7,2024,231.76,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2023-02-20,4,302.65,8,4,1210.6,1,302.65,2,2023,151.32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-01-29,2,608.04,4,2,1216.08,1,608.04,1,2023,304.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,2,344.18,7,4,688.36,1,344.18,11,2023,98.34,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2024-12-16,4,696.71,4,3,2786.84,1,696.71,12,2024,696.71,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2025-06-11,3,198.63,8,3,595.89,1,198.63,6,2025,74.49,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-08-13,4,534.57,6,1,2138.28,1,534.57,8,2023,356.38,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2023-07-19,4,690.78,9,4,2763.12,1,690.78,7,2023,307.01,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-05-29,3,301.55,5,2,904.65,1,301.55,5,2024,180.93,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2023-04-20,4,27.42,4,4,109.68,1,27.42,4,2023,27.42,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2024-02-23,4,466.7,8,3,1866.8,1,466.7,2,2024,233.35,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2024-09-04,1,541.64,5,0,541.64,1,541.64,9,2024,108.33,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2023-10-16,1,11.39,6,0,11.39,1,11.39,10,2023,1.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-03-11,2,224.37,3,4,448.74,1,224.37,3,2025,149.58,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2024-06-11,3,306.29,7,3,918.87,1,306.29,6,2024,131.27,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2024-01-08,5,315.57,6,0,1577.85,1,315.57,1,2024,262.97,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2023-07-14,3,223.79,3,2,671.37,1,223.79,7,2023,223.79,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2023-07-31,3,324.47,4,0,973.41,1,324.47,7,2023,243.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2023-10-17,2,92.87,5,1,185.74,1,92.87,10,2023,37.15,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2023-04-08,2,331.42,6,2,662.84,1,331.42,4,2023,110.47,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2024-12-23,1,525.43,2,3,525.43,1,525.43,12,2024,262.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-08-03,2,697.19,7,0,1394.38,1,697.19,8,2023,199.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023-08-28,4,518.4,7,1,2073.6,1,518.4,8,2023,296.23,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2025-02-04,3,131.96,8,3,395.88,1,131.96,2,2025,49.48,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2024-10-04,1,208.36,4,0,208.36,1,208.36,10,2024,52.09,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2023-11-27,3,222.34,5,0,667.02,1,222.34,11,2023,133.4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
2024-09-10,3,91.74,8,4,275.22,1,91.74,9,2024,34.4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2023-08-13,2,213.83,2,0,427.66,1,213.83,8,2023,213.83,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2023-04-27,1,127.55,3,4,127.55,1,127.55,4,2023,42.52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2024-09-08,1,70.24,4,2,70.24,1,70.24,9,2024,17.56,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-01-08,5,518.55,6,3,2592.75,1,518.55,1,2023,432.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023-10-31,4,298.36,8,2,1193.44,1,298.36,10,2023,149.18,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2023-07-27,3,158.74,7,3,476.22,1,158.74,7,2023,68.03,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2025-06-14,2,420.29,3,2,840.58,1,420.29,6,2025,280.19,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2023-04-05,1,281.52,6,4,281.52,1,281.52,4,2023,46.92,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2023-09-27,1,204.08,4,2,204.08,1,204.08,9,2023,51.02,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-07-08,1,343.31,6,2,343.31,1,343.31,7,2024,57.22,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2023-11-18,1,163.32,6,1,163.32,1,163.32,11,2023,27.22,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-03-13,2,184.6,7,0,369.2,1,184.6,3,2024,52.74,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2023-10-07,2,371.29,5,1,742.58,1,371.29,10,2023,148.52,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
2024-08-17,5,389.22,7,4,1946.1,1,389.22,8,2024,278.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-06-08,3,616.39,6,3,1849.17,1,616.39,6,2025,308.2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2025-02-10,4,376.43,5,3,1505.72,1,376.43,2,2025,301.14,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2024-02-28,3,432.85,4,3,1298.55,1,432.85,2,2024,324.64,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2025-06-16,1,687.89,1,0,687.89,1,687.89,6,2025,687.89,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-11-19,3,189.44,4,0,568.32,1,189.44,11,2023,142.08,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-06-20,1,107.04,6,2,107.04,1,107.04,6,2024,17.84,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-03-04,2,662.53,5,1,1325.06,1,662.53,3,2024,265.01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-07-13,2,436.84,2,3,873.68,1,436.84,7,2023,436.84,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2024-08-22,4,262.52,4,3,1050.08,1,262.52,8,2024,262.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2023-06-11,4,560.58,6,4,2242.32,1,560.58,6,2023,373.72,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
